event_date,latitude,longitude,state,district
2025-06-01,23.114694,92.743931,Mizoram,Lunglei
2025-05-31,23.114225,92.746024,Mizoram,Lunglei
2025-05-31,23.111824,92.745097,Mizoram,Lunglei
2025-05-30,23.015005,92.765065,Mizoram,Lunglei
2025-05-31,23.022804,92.755698,Mizoram,Lunglei
2025-05-30,22.973735,92.725975,Mizoram,Lunglei
2025-05-31,22.519716,92.891037,Mizoram,Lawngtlai
2025-05-31,22.48765,92.886806,Mizoram,Lawngtlai
2025-05-31,22.404215,92.951647,Mizoram,Siaha
2025-05-30,22.444376,92.947323,Mizoram,Siaha
2025-05-31,22.491822,92.970252,Mizoram,Siaha
2025-05-31,22.491,92.97076,Mizoram,Siaha
2025-06-01,22.469737,93.100868,Mizoram,Siaha
2025-05-31,22.437107,92.946912,Mizoram,Siaha
2025-05-31,22.54735,92.882032,Mizoram,Lawngtlai
2025-05-31,22.641087,92.867635,Mizoram,Lunglei
2025-05-31,22.660692,92.855602,Mizoram,Lunglei
2025-05-31,22.688472,92.842907,Mizoram,Lunglei
2025-05-31,22.702165,92.836523,Mizoram,Lunglei
2025-05-31,22.706999,92.841597,Mizoram,Lunglei
2025-05-31,22.745387,92.841543,Mizoram,Lunglei
2025-05-31,22.788323,92.833817,Mizoram,Lunglei
2025-05-31,22.793307,92.819831,Mizoram,Lunglei
2025-06-01,22.866131,92.772713,Mizoram,Lunglei
2025-06-01,22.903567,92.758702,Mizoram,Lunglei
2025-06-01,22.903454,92.760096,Mizoram,Lunglei
2025-06-01,22.904615,92.75705,Mizoram,Lunglei
2025-06-01,22.922528,92.752404,Mizoram,Lunglei
2025-06-02,22.895235,92.747812,Mizoram,Lunglei
2025-06-01,22.88042,92.821692,Mizoram,Lunglei
2025-05-31,22.892426,92.822937,Mizoram,Lunglei
2025-05-31,22.902089,92.879909,Mizoram,Hnahthial
2025-05-31,22.967715,92.925677,Mizoram,Hnahthial
2025-05-31,22.971217,92.925544,Mizoram,Hnahthial
2025-05-31,22.969582,92.925917,Mizoram,Hnahthial
2025-05-31,23.077813,92.89844,Mizoram,Hnahthial
2025-05-31,23.081023,92.897247,Mizoram,Hnahthial
2025-05-31,23.084343,92.898597,Mizoram,Hnahthial
2025-06-01,23.170678,92.899334,Mizoram,Hnahthial
2025-06-01,23.180345,92.900082,Mizoram,Serchhip
2025-06-01,23.187383,92.89826,Mizoram,Serchhip
2025-06-01,23.187762,92.898034,Mizoram,Serchhip
2025-05-31,23.188273,92.898879,Mizoram,Serchhip
2025-05-29,23.193401,92.900218,Mizoram,Serchhip
2025-05-31,23.198119,92.899566,Mizoram,Serchhip
2025-05-31,23.223594,92.914767,Mizoram,Serchhip
2025-05-31,23.225227,92.912496,Mizoram,Serchhip
2025-05-31,23.322039,92.859147,Mizoram,Serchhip
2025-05-31,23.319156,92.857722,Mizoram,Serchhip
2025-05-31,23.317543,92.858683,Mizoram,Serchhip
2025-05-31,23.318568,92.852294,Mizoram,Serchhip
2025-05-31,23.323423,92.860926,Mizoram,Serchhip
2025-05-31,23.319412,92.855415,Mizoram,Serchhip
2025-05-31,23.319184,92.856725,Mizoram,Serchhip
2025-05-31,23.309286,92.850807,Mizoram,Serchhip
2025-05-31,23.10112,92.852784,Mizoram,Serchhip
2025-05-31,23.309914,92.853522,Mizoram,Serchhip
2025-05-31,23.315273,92.856524,Mizoram,Serchhip
2025-05-31,23.311529,92.85443,Mizoram,Serchhip
2025-05-31,23.31637,92.854172,Mizoram,Serchhip
2025-05-31,23.310074,92.858498,Mizoram,Serchhip
2025-05-31,23.309295,92.860017,Mizoram,Serchhip
2025-05-31,23.308629,92.860039,Mizoram,Serchhip
2025-05-31,23.308778,92.858357,Mizoram,Serchhip
2025-05-31,23.300837,92.855693,Mizoram,Serchhip
2025-05-31,23.300787,92.853572,Mizoram,Serchhip
2025-05-31,23.305323,92.852358,Mizoram,Serchhip
2025-06-08,23.304746,92.862109,Mizoram,Serchhip
2025-05-31,23.298928,92.857435,Mizoram,Serchhip
2025-05-31,23.310846,92.858915,Mizoram,Serchhip
2025-05-31,23.311335,92.858026,Mizoram,Serchhip
2025-05-31,23.3057,92.852802,Mizoram,Serchhip
2025-06-01,23.307093,92.856289,Mizoram,Serchhip
2025-06-01,23.307524,92.857678,Mizoram,Serchhip
2025-06-01,23.305939,92.857538,Mizoram,Serchhip
2025-06-01,23.303906,92.853173,Mizoram,Serchhip
2025-05-31,23.301381,92.853078,Mizoram,Serchhip
2025-05-31,23.299628,92.855609,Mizoram,Serchhip
2025-05-29,23.298137,92.857412,Mizoram,Serchhip
2025-05-30,23.293453,92.858089,Mizoram,Serchhip
2025-05-31,23.298166,92.858694,Mizoram,Serchhip
2025-06-01,23.346456,92.851511,Mizoram,Serchhip
2025-06-01,23.3466,92.854847,Mizoram,Serchhip
2025-05-31,23.301587,92.868485,Mizoram,Serchhip
2025-05-31,23.313996,92.863984,Mizoram,Serchhip
2025-05-31,23.3228,92.862406,Mizoram,Serchhip
2025-05-31,23.286141,92.868152,Mizoram,Serchhip
2025-05-31,23.281219,92.869608,Mizoram,Serchhip
2025-05-31,23.274148,92.871011,Mizoram,Serchhip
2025-05-31,23.272548,92.874296,Mizoram,Serchhip
2025-06-01,23.271227,92.874544,Mizoram,Serchhip
2025-06-01,23.270548,92.877577,Mizoram,Serchhip
2025-06-01,23.67701,92.87895,Mizoram,Serchhip
2025-05-31,23.243855,92.905242,Mizoram,Serchhip
2025-05-31,23.286735,92.85703,Mizoram,Serchhip
2025-05-31,23.284565,92.857096,Mizoram,Serchhip
2025-06-01,23.281443,92.840145,Mizoram,Serchhip
2025-06-01,23.280947,92.8367,Mizoram,Serchhip
2025-05-31,23.288276,92.830821,Mizoram,Serchhip
2025-06-01,23.293863,92.741368,Mizoram,Serchhip
2025-06-01,23.295774,92.740012,Mizoram,Serchhip
2025-06-01,23.30265,92.742945,Mizoram,Serchhip
2025-05-31,23.307135,92.707624,Mizoram,Serchhip
2025-05-31,23.306409,92.706083,Mizoram,Serchhip
2025-05-31,23.306012,92.704212,Mizoram,Serchhip
2025-06-01,23.300291,92.69577,Mizoram,Serchhip
2025-06-01,23.299806,92.694901,Mizoram,Serchhip
2025-06-01,23.299312,92.692614,Mizoram,Serchhip
2025-06-01,23.297521,92.689449,Mizoram,Lunglei
2025-06-01,23.30374,92.672816,Mizoram,Lunglei
2025-06-01,23.304123,92.671521,Mizoram,Lunglei
2025-06-01,23.306105,92.671296,Mizoram,Lunglei
2025-06-01,23.306338,92.666573,Mizoram,Lunglei
2025-06-01,23.32044,92.643229,Mizoram,Lunglei
2025-06-01,23.301901,92.649401,Mizoram,Lunglei
2025-06-01,23.246611,92.655112,Mizoram,Lunglei
2025-06-01,23.2388,92.636923,Mizoram,Lunglei
2025-06-01,23.234538,92.637234,Mizoram,Lunglei
2025-06-01,23.206413,92.632701,Mizoram,Lunglei
2025-06-01,23.197283,92.632661,Mizoram,Lunglei
2025-06-01,23.174558,92.612556,Mizoram,Lunglei
2025-06-01,23.1739,92.611378,Mizoram,Lunglei
2025-06-01,23.173258,92.611929,Mizoram,Lunglei
2025-06-01,23.17252,92.611434,Mizoram,Lunglei
2025-06-01,23.172659,92.611828,Mizoram,Lunglei
2025-06-01,23.198272,92.589291,Mizoram,Lunglei
2025-06-01,23.198961,92.590043,Mizoram,Lunglei
2025-06-01,23.199095,92.586671,Mizoram,Lunglei
2025-06-01,23.199415,92.585883,Mizoram,Lunglei
2025-06-01,23.200105,92.584517,Mizoram,Lunglei
2025-06-01,23.200655,92.5813,Mizoram,Lunglei
2025-06-01,23.201843,92.579666,Mizoram,Lunglei
2025-06-01,23.202247,92.57903,Mizoram,Lunglei
2025-06-01,23.203107,92.577972,Mizoram,Lunglei
2025-06-01,23.203903,92.576807,Mizoram,Lunglei
2025-06-01,23.204282,92.576174,Mizoram,Lunglei
2025-06-01,23.204481,92.575792,Mizoram,Lunglei
2025-06-01,23.205193,92.574684,Mizoram,Lunglei
2025-06-01,23.214589,92.572672,Mizoram,Lunglei
2025-06-01,23.212919,92.558022,Mizoram,Lunglei
2025-06-01,23.207082,92.509726,Mizoram,Lunglei
2025-06-01,23.195616,92.546251,Mizoram,Lunglei
2025-06-01,23.19796,92.543304,Mizoram,Lunglei
2025-06-01,23.190022,92.554302,Mizoram,Lunglei
2025-06-01,23.21035,92.539589,Mizoram,Lunglei
2025-06-01,23.208921,92.541174,Mizoram,Lunglei
2025-06-01,23.208823,92.53749,Mizoram,Lunglei
2025-06-01,23.206239,92.491221,Mizoram,Lunglei
2025-06-01,23.20549,92.543278,Mizoram,Lunglei
2025-06-01,23.219631,92.563324,Mizoram,Lunglei
2025-06-01,23.204981,92.534603,Mizoram,Lunglei
2025-06-01,23.206253,92.533605,Mizoram,Lunglei
2025-06-01,23.209857,92.500587,Mizoram,Lunglei
2025-06-01,23.206239,92.491221,Mizoram,Lunglei
2025-06-01,23.199961,92.488796,Mizoram,Lunglei
2025-06-01,23.17824,92.491031,Mizoram,Lunglei
2025-06-01,23.180969,92.488193,Mizoram,Lunglei
2025-06-01,23.180354,92.486971,Mizoram,Lunglei
2025-06-01,23.182466,92.487731,Mizoram,Lunglei
2025-06-01,23.204706,92.533825,Mizoram,Lunglei
2025-06-01,23.251004,92.63667,Mizoram,Lunglei
2025-06-01,23.234898,92.911307,Mizoram,Serchhip
2025-06-01,23.225619,92.924909,Mizoram,Serchhip
2025-06-01,23.223807,92.944448,Mizoram,Serchhip
2025-06-01,23.21795,92.998007,Mizoram,Serchhip
2025-06-01,23.217324,92.99812,Mizoram,Serchhip
2025-06-01,23.19917,93.000199,Mizoram,Serchhip
2025-05-31,23.1915,93.011024,Mizoram,Serchhip
2025-05-31,23.183361,93.066742,Mizoram,Serchhip
2025-05-31,23.229765,93.127521,Mizoram,Khawzawl
2025-06-01,23.2066,93.148665,Mizoram,Khawzawl
2025-05-31,23.197704,93.163019,Mizoram,Khawzawl
2025-06-01,23.198136,93.166988,Mizoram,Champhai
2025-06-01,23.177311,93.198157,Mizoram,Champhai
2025-06-01,23.14788,93.323791,Mizoram,Khawzawl
2025-06-12,23.486306,93.220639,Mizoram,Khawzawl
2025-06-14,23.544052,93.155591,Mizoram,Khawzawl
2025-06-14,23.545766,93.147931,Mizoram,Khawzawl
2025-06-14,23.5266,93.192968,Mizoram,Khawzawl
2025-06-15,23.667553,92.89259,Mizoram,Saitual
2025-05-31,23.527592,92.984969,Mizoram,Saitual
2025-06-15,23.700835,92.877449,Mizoram,Aizawl
2025-05-31,23.760466,92.848969,Mizoram,Aizawl
2025-06-01,23.807952,92.834037,Mizoram,Aizawl
2025-06-14,24.285871,92.94599,Mizoram,Aizawl
2025-06-14,24.288014,92.946017,Mizoram,Aizawl
2025-05-29,24.354658,92.925511,Mizoram,Aizawl
2025-06-01,24.365715,92.930137,Mizoram,Aizawl
2025-06-15,23.747519,92.853155,Mizoram,Aizawl
2017-06-12,22.82104167,92.63873333,Mizoram,Lunglei
2018-04-28,24.80375556,92.733375,Mizoram,Aizawl
2020-02-02,24.73197222,92.75988889,Mizoram,Aizawl
2023-06-04,23.74150833,92.70785833,Mizoram,Aizawl
2011-05-22,23.70213889,92.71822222,Mizoram,Aizawl
2016-09-17,23.60830556,92.85058333,Mizoram,Aizawl
2016-09-17,23.61372222,92.85188889,Mizoram,Aizawl
2025-01-02,23.4688,92.7208,Mizoram,Aizawl
2025-09-13,23.4807,92.7025,Mizoram,Aizawl
2024-07-02,23.4855,92.7033,Mizoram,Aizawl
2024-08-25,23.4946,92.7044,Mizoram,Aizawl
2025-06-02,23.239287,92.74818,Mizoram,Serchhip
2025-06-05,23.237356,92.744978,Mizoram,Serchhip
2025-06-02,23.230114,92.740067,Mizoram,Lunglei
2025-05-24,23.229731,92.73968,Mizoram,Lunglei
2025-06-02,23.226843,92.740266,Mizoram,Lunglei
2025-06-06,23.225357,92.74039,Mizoram,Lunglei
2025-06-03,23.204595,92.73861,Mizoram,Lunglei
2025-06-02,23.201335,92.734857,Mizoram,Lunglei
2025-06-02,23.201614,92.734453,Mizoram,Lunglei
2025-06-02,23.201759,92.734328,Mizoram,Lunglei
2025-06-02,23.199924,92.73481,Mizoram,Lunglei
2025-06-15,23.197825,92.73502,Mizoram,Lunglei
2025-06-02,23.193237,92.734819,Mizoram,Lunglei
2025-06-06,23.191775,92.734778,Mizoram,Lunglei
2025-06-02,23.191747,92.73459,Mizoram,Lunglei
2025-06-02,23.188245,92.734327,Mizoram,Lunglei
2025-06-02,23.18675,92.735178,Mizoram,Lunglei
2025-09-13,23.186501,92.735632,Mizoram,Lunglei
2025-09-13,23.186296,92.7356,Mizoram,Lunglei
2025-09-13,23.186133,92.735682,Mizoram,Lunglei
2025-06-01,23.184091,92.738895,Mizoram,Lunglei
2025-09-13,23.174341,92.740855,Mizoram,Lunglei
2025-06-02,23.164812,92.743396,Mizoram,Lunglei
2025-05-30,23.152289,92.746243,Mizoram,Lunglei
2025-09-13,23.147798,92.749742,Mizoram,Lunglei
2025-06-06,23.144687,92.750609,Mizoram,Lunglei
2025-05-29,23.141474,92.750577,Mizoram,Lunglei
2025-05-30,23.139887,92.751646,Mizoram,Lunglei
2025-05-30,23.134961,92.747843,Mizoram,Lunglei
2025-09-13,23.131999,92.744413,Mizoram,Lunglei
2025-06-01,23.11239,92.745417,Mizoram,Lunglei
2025-06-02,23.113126,92.74564,Mizoram,Lunglei
2025-05-30,23.108018,92.746279,Mizoram,Lunglei
2025-05-30,23.10565,92.745979,Mizoram,Lunglei
2025-06-01,23.104623,92.747711,Mizoram,Lunglei
2025-05-30,23.100785,92.751508,Mizoram,Lunglei
2025-06-06,23.099615,92.752199,Mizoram,Lunglei
2025-09-13,23.09459,92.753733,Mizoram,Lunglei
2025-09-13,23.092076,92.752286,Mizoram,Lunglei
2025-06-01,23.074255,92.76222,Mizoram,Lunglei
2025-05-31,23.069585,92.765797,Mizoram,Lunglei
2025-05-30,23.067473,92.767201,Mizoram,Lunglei
2025-06-15,23.063838,92.769004,Mizoram,Lunglei
2025-05-30,23.061745,92.770105,Mizoram,Lunglei
2008-08-02,25.66083,94.10278,Nagaland,Kohima
2007-08-12,25.66667,94.10972,Nagaland,Kohima
2008-08-16,25.66917,94.10722,Nagaland,Kohima
2013-07-03,25.71611,94.08883,Nagaland,Kohima
2013-09-08,25.74697,93.98167,Nagaland,Kohima
2013-07-16,25.76939,93.80278,Nagaland,Dimapur
2013-07-16,25.78417,93.80028,Nagaland,Dimapur
2009-06-21,25.88667,94.78639,Nagaland,Tuensang
2009-06-21,25.9,94.78917,Nagaland,Tuensang
2021-09-18,26.10694722,94.25328889,Nagaland,Wokha
2009-06-20,26.34417,94.83333,Nagaland,Tuensang
2009-06-04,26.36083,94.84,Nagaland,Tuensang
2009-06-20,26.37639,94.84056,Nagaland,Tuensang
2009-07-27,26.38778,94.82583,Nagaland,Tuensang
2009-08-20,26.38778,94.82583,Nagaland,Tuensang
2013-08-16,26.39094,94.94406,Nagaland,Mon
2023-08-17,26.39936,94.94553,Nagaland,Mon
2013-08-17,26.40908,94.96308,Nagaland,Mon
2013-08-18,26.41931,94.97369,Nagaland,Mon
2024-09-03,25.7802266,93.936165,Nagaland,Chumoukedima
2024-09-03,25.7746019,93.9148756,Nagaland,Chumoukedima
2025-01-19,25.8816564,94.1902346,Nagaland,Tseminyu
2025-07-07,26.4231373,94.3822611,Nagaland,Mokokchung
2025-07-07,25.623067,94.114196,Nagaland,Kohima
2025-07-08,26.4527822,94.375268,Nagaland,Mokokchung
2025-07-07,26.4219453,94.3854377,Nagaland,Mokokchung
2025-07-05,26.4242282,94.3924136,Nagaland,Mokokchung
2025-07-07,26.42608,94.398916,Nagaland,Mokokchung
2024-07-06,25.6125,94.1272,Nagaland,Kohima
2024-09-03,25.7853,93.8014,Nagaland,Chumoukedima
2024-07-23,26.08945,94.264217,Nagaland,Wokha
2017-10-29,25.71711111,94.08561111,Nagaland,Kohima
2022-09-12,25.712031,94.089791,Nagaland,Kohima
2022-09-25,25.7491204,94.0804548,Nagaland,Kohima
2022-09-28,25.7179491,94.0917724,Nagaland,Kohima
2022-10-15,25.770055,93.937873,Nagaland,Kohima
2022-09-30,25.771451,93.907041,Nagaland,Kohima
2022-11-12,25.770064,93.937891,Nagaland,Kohima
2023-09-08,25.76618333,93.94043611,Nagaland,Kohima
2023-10-02,25.66754722,94.08075278,Nagaland,Kohima
2018-08-23,25.85442778,94.15844444,Nagaland,Kohima
2018-08-23,25.857991,94.159346,Nagaland,Kohima
2024-06-01,25.52036,94.1311201,Nagaland,Kohima
2024-06-01,25.52164,94.13426,Nagaland,Kohima
2024-06-01,25.525094,94.135798,Nagaland,Kohima
2024-06-01,25.538422,94.136039,Nagaland,Kohima
2024-06-01,25.5651,94.1390034,Nagaland,Kohima
2024-06-01,25.6032619,94.1122188,Nagaland,Kohima
2024-06-01,25.62154,94.1122,Nagaland,Kohima
2024-06-01,25.6291966,94.10177,Nagaland,Kohima
2024-06-01,25.6387,94.10979,Nagaland,Kohima
2024-06-01,25.648759,94.10616,Nagaland,Kohima
2025-07-08,26.45278,94.37526,Nagaland,Mokokchung
2025-07-07,26.423137,94.382261,Nagaland,Mokokchung
2025-07-07,26.42186,94.3852,Nagaland,Mokokchung
2025-07-07,26.425346,94.387013,Nagaland,Mokokchung
2025-07-29,26.383648,94.440751,Nagaland,Mokokchung
2024-07-01,26.384347,94.443397,Nagaland,Mokokchung
2025-08-01,26.387181,94.444132,Nagaland,Mokokchung
2025-07-07,26.379798,94.450751,Nagaland,Mokokchung
2025-01-19,25.88165,94.19023,Nagaland,Tseminyu
2015-07-15,25.73425,94.00119444,Nagaland,Kohima
2018-07-08,25.66772222,94.08908333,Nagaland,Kohima
2019-10-26,25.68176111,94.06811944,Nagaland,Dimapur
2019-05-09,26.07256,93.928,Nagaland,Dimapur
2021-09-18,26.10694722,94.25328889,Nagaland,Wokha
2014-08-26,27.23772,88.51384,Sikkim,East Sikkim
2017-07-09,27.24144,88.60681,Sikkim,East Sikkim
2013-08-28,27.28408,88.54611,Sikkim,East Sikkim
2014-06-24,27.4097,88.54371,Sikkim,North Sikkim
2014-07-08,27.48603,88.53269,Sikkim,North Sikkim
2014-07-01,27.5091,88.53848,Sikkim,North Sikkim
2015-07-08,27.179,88.53313889,Sikkim,East Sikkim
2015-06-01,27.46166,88.52341,Sikkim,North Sikkim
2015-07-11,27.33208,88.50902,Sikkim,East Sikkim
2019-09-16,27.36473056,88.23727778,Sikkim,West District
2021-08-23,27.3699335,88.4859279,Sikkim,East Sikkim
2021-08-22,27.2533846,88.5489504,Sikkim,East Sikkim
2021-08-27,27.28666667,88.55347222,Sikkim,East Sikkim
2021-06-18,27.61936111,88.66131389,Sikkim,North Sikkim
2021-05-18,27.32888889,88.60777778,Sikkim,East Sikkim
2021-08-27,27.28577778,88.5535,Sikkim,East Sikkim
2022-11-18,27.30140833,88.3916,Sikkim,Namchi
2022-11-20,27.14871944,88.28128889,Sikkim,Soreng
2022-05-29,27.37211111,88.61671944,Sikkim,East Sikkim
2022-10-10,27.24883333,88.60191667,Sikkim,Pakyong
2022-08-25,27.21391667,88.60833333,Sikkim,Pakyong
2022-06-15,27.24297222,88.47055556,Sikkim,East Sikkim
2023-10-04,27.40251944,88.51868056,Sikkim,Mangan
2024-08-21,27.2525,88.4606,Sikkim,Gangtok District
2024-07-21,27.4432,88.6087,Sikkim,Mangan
2025-09-11,27.327977,88.152281,Sikkim,Gyalshing
2025-07-19,27.372611,88.541022,Sikkim,Gangtok District
2012-07-13,27.37441667,88.54505556,Sikkim,East Sikkim
2012-07-13,27.36977778,88.54466667,Sikkim,East Sikkim
2012-06-26,27.59027778,88.65394444,Sikkim,North Sikkim
2012-06-22,27.57502778,88.65402778,Sikkim,North Sikkim
2012-06-22,27.56111111,88.65452778,Sikkim,North Sikkim
2012-06-22,27.52838889,88.59972222,Sikkim,North Sikkim
2012-06-22,27.56941667,88.65272222,Sikkim,North Sikkim
2012-07-17,27.51491667,88.56313889,Sikkim,North Sikkim
2018-05-20,23.793444,91.552056,Tripura,Gomati
2018-05-20,23.794253,91.553533,Tripura,Gomati
2009-07-10,23.85417,91.34361,Tripura,West Tripura
2018-05-18,23.980333,91.475278,Tripura,Gomati
2018-05-18,24.003417,91.45425,Tripura,West Tripura
2018-05-18,24.325444,94.232583,Tripura,West Tripura
2018-05-18,24.781694,93.776056,Tripura,West Tripura
2010-06-03,23.9,91.75622222,Tripura,Dhalai
2017-06-03,24.16966667,91.76686111,Tripura,Dhalai
2026-05-30,23.802772,91.272189,Tripura,West Tripura
